PLATE MJD FIBER
7411 56776 0658
7411 56776 0709
7411 56776 0726
7411 56776 0760
7411 56776 0786
7411 56776 0824
7411 56776 0842
7411 56776 0847
7411 56776 0860
7411 56776 0894
7411 56776 0910
7411 56776 0947
7411 56776 0992
7413 56769 0035
7413 56769 0044
7413 56769 0089
7413 56769 0131
7413 56769 0134
7413 56769 0137
7413 56769 0142
7413 56769 0232
7413 56769 0276
7413 56769 0294
7413 56769 0345
7413 56769 0348
7413 56769 0360
7413 56769 0366
7413 56769 0368
7413 56769 0408
7413 56769 0411
7413 56769 0446
7413 56769 0448
7413 56769 0449
7413 56769 0450
7413 56769 0451
7413 56769 0455
7413 56769 0457
7413 56769 0463
7413 56769 0474
7413 56769 0475
7413 56769 0512
7413 56769 0522
7413 56769 0524
7413 56769 0544
7413 56769 0555
7413 56769 0620
7413 56769 0625
7413 56769 0638
7413 56769 0642
7413 56769 0649
7413 56769 0656
7413 56769 0658
7413 56769 0677
7413 56769 0691
7413 56769 0694
7413 56769 0695
7413 56769 0696
7413 56769 0697
7413 56769 0698
7413 56769 0734
7413 56769 0752
7413 56769 0806
7413 56769 0840
7413 56769 0868
7413 56769 0890
7413 56769 0928
7413 56769 0929
7414 56748 0004
7414 56748 0018
7414 56748 0026
7414 56748 0037
7414 56748 0070
7414 56748 0114
7414 56748 0227
7414 56748 0246
7414 56748 0258
7414 56748 0270
7414 56748 0284
7414 56748 0320
7414 56748 0326
7414 56748 0329
7414 56748 0338
7414 56748 0360
7414 56748 0381
7414 56748 0386
7414 56748 0406
7414 56748 0552
7414 56748 0560
7414 56748 0614
7414 56748 0620
7414 56748 0647
7414 56748 0658
7414 56748 0714
7414 56748 0721
7414 56748 0734
7414 56748 0764
7414 56748 0774
7414 56748 0904
7414 56748 0946
7416 56810 0002
7416 56810 0010
7416 56810 0012
7416 56810 0013
7416 56810 0029
7416 56810 0033
7416 56810 0037
7416 56810 0069
7416 56810 0072
7416 56810 0076
7416 56810 0082
7416 56810 0086
7416 56810 0087
7416 56810 0090
7416 56810 0096
7416 56810 0099
7416 56810 0101
7416 56810 0104
7416 56810 0105
7416 56810 0121
7416 56810 0122
7416 56810 0131
7416 56810 0144
7416 56810 0160
7416 56810 0208
7416 56810 0220
7416 56810 0242
7416 56810 0268
7416 56810 0339
7416 56810 0352
7416 56810 0388
7416 56810 0393
7416 56810 0480
7416 56810 0576
7416 56810 0602
7416 56810 0609
7416 56810 0638
7416 56810 0643
7416 56810 0674
7416 56810 0711
7416 56810 0752
7416 56810 0792
7416 56810 0826
7416 56810 0917
7416 56810 0918
7416 56810 0944
7416 56810 0970
7416 56810 0984
7417 56753 0090
7417 56753 0184
7417 56753 0188
7417 56753 0192
7417 56753 0249
7417 56753 0266
7417 56753 0275
7417 56753 0354
7417 56753 0370
7417 56753 0381
7417 56753 0386
7417 56753 0404
7417 56753 0438
7417 56753 0442
7417 56753 0468
7417 56753 0532
7417 56753 0562
7417 56753 0652
7417 56753 0725
7417 56753 0728
7417 56753 0786
7417 56753 0844
7417 56753 0872
7417 56753 0874
7417 56753 0876
7417 56753 0878
7417 56753 0902
7417 56753 0914
7417 56753 0928
7417 56753 0934
7419 56811 0018
7419 56811 0040
7419 56811 0195
7419 56811 0197
7419 56811 0208
7419 56811 0223
7419 56811 0244
7419 56811 0276
7419 56811 0324
7419 56811 0528
7419 56811 0597
7419 56811 0599
7419 56811 0601
7419 56811 0674
7419 56811 0733
7419 56811 0738
7419 56811 0746
7419 56811 0756
7419 56811 0764
7419 56811 0766
7419 56811 0812
7419 56811 0830
7419 56811 0948
7419 56811 0952
7420 56753 0084
7420 56753 0087
7420 56753 0097
7420 56753 0209
7420 56753 0225
7420 56753 0238
7420 56753 0278
7420 56753 0297
7420 56753 0346
7420 56753 0358
7420 56753 0366
7420 56753 0372
7420 56753 0385
7420 56753 0386
7420 56753 0391
7420 56753 0399
7420 56753 0423
7420 56753 0430
7420 56753 0485
7420 56753 0492
7420 56753 0500
7420 56753 0540
7420 56753 0550
7420 56753 0588
7420 56753 0590
7420 56753 0596
7420 56753 0602
7420 56753 0612
7420 56753 0614
7420 56753 0618
7420 56753 0671
7420 56753 0734
7420 56753 0756
7420 56753 0801
7420 56753 0906
7420 56753 0913
7422 56799 0014
7422 56799 0021
7422 56799 0024
7422 56799 0064
7422 56799 0108
7422 56799 0121
7422 56799 0136
7422 56799 0155
7422 56799 0166
7422 56799 0169
7422 56799 0171
7422 56799 0175
7422 56799 0184
7422 56799 0194
7422 56799 0198
7422 56799 0222
7422 56799 0223
7422 56799 0266
7422 56799 0302
7422 56799 0318
7422 56799 0320
7422 56799 0322
7422 56799 0342
7422 56799 0344
7422 56799 0345
7422 56799 0355
7422 56799 0426
7422 56799 0477
7422 56799 0523
7422 56799 0525
7422 56799 0608
7422 56799 0616
7422 56799 0626
7422 56799 0647
7422 56799 0662
7422 56799 0670
7422 56799 0691
7422 56799 0728
7422 56799 0780
7422 56799 0867
7425 56777 0006
7425 56777 0065
7425 56777 0088
7425 56777 0117
7425 56777 0140
7425 56777 0220
7425 56777 0253
7425 56777 0271
7425 56777 0342
7425 56777 0454
7425 56777 0488
7425 56777 0675
7425 56777 0680
7425 56777 0718
7425 56777 0750
7425 56777 0870
7425 56777 0880
7425 56777 0884
7425 56777 0922
7425 56777 0946
7425 56777 0958
7425 56777 0969
7426 56771 0022
7426 56771 0063
7426 56771 0074
7426 56771 0080
7426 56771 0122
7426 56771 0134
7426 56771 0147
7426 56771 0152
7426 56771 0182
7426 56771 0216
7426 56771 0221
7426 56771 0222
7426 56771 0223
7426 56771 0224
7426 56771 0226
7426 56771 0230
7426 56771 0242
7426 56771 0271
7426 56771 0274
7426 56771 0410
7426 56771 0433
7426 56771 0504
7426 56771 0514
7426 56771 0516
7426 56771 0546
7426 56771 0554
7426 56771 0564
7426 56771 0582
7426 56771 0598
7426 56771 0660
7426 56771 0719
7426 56771 0728
7426 56771 0791
7426 56771 0800
7426 56771 0826
7426 56771 0832
7426 56771 0839
7426 56771 0894
7426 56771 0896
7426 56771 0898
7426 56771 0923
7426 56771 0928
7426 56771 0932
7426 56771 0945
7426 56771 0983
7426 56771 0999
7427 56751 0044
7427 56751 0045
7427 56751 0070
7427 56751 0096
7427 56751 0098
7427 56751 0493
7427 56751 0523
7427 56751 0622
7427 56751 0625
7427 56751 0632
7427 56751 0636
7427 56751 0662
7427 56751 0666
7427 56751 0667
7427 56751 0670
7427 56751 0682
7427 56751 0746
7427 56751 0748
7427 56751 0784
7427 56751 0786
7427 56751 0943
7427 56751 0947
7427 56751 0999
7428 56781 0002
7428 56781 0050
7428 56781 0055
7428 56781 0058
7428 56781 0060
7428 56781 0078
7428 56781 0096
7428 56781 0104
7428 56781 0113
7428 56781 0146
7428 56781 0170
7428 56781 0195
7428 56781 0209
7428 56781 0215
7428 56781 0219
7428 56781 0220
7428 56781 0222
7428 56781 0225
7428 56781 0247
7428 56781 0248
7428 56781 0264
7428 56781 0294
7428 56781 0334
7428 56781 0384
7428 56781 0423
7428 56781 0430
7428 56781 0448
7428 56781 0464
7428 56781 0603
7428 56781 0607
7428 56781 0618
7428 56781 0648
7428 56781 0653
7428 56781 0692
7428 56781 0714
7428 56781 0810
7428 56781 0820
7428 56781 0838
7428 56781 0859
7428 56781 0860
7428 56781 0872
7428 56781 0912
7428 56781 0969
7428 56781 0973
7429 56740 0016
7429 56740 0104
7429 56740 0109
7429 56740 0212
7429 56740 0220
7429 56740 0230
7429 56740 0346
7429 56740 0352
7429 56740 0389
7429 56740 0549
7429 56740 0576
7429 56740 0578
7429 56740 0632
7429 56740 0696
7429 56740 0766
7429 56740 0769
7429 56740 0782
7429 56740 0793
7429 56740 0810
7429 56740 0824
7429 56740 0854
7429 56740 0895
7429 56740 0919
7512 56777 0029
7512 56777 0030
7512 56777 0046
7512 56777 0079
7512 56777 0083
7512 56777 0108
7512 56777 0109
7512 56777 0112
7512 56777 0113
7512 56777 0150
7512 56777 0155
7512 56777 0156
7512 56777 0159
7512 56777 0184
7512 56777 0191
7512 56777 0196

7512 56777 0199
7512 56777 0200
7512 56777 0231
7512 56777 0234
7512 56777 0236
7512 56777 0238
7512 56777 0240
7512 56777 0246
7512 56777 0260
7512 56777 0263
7512 56777 0272
7512 56777 0273
7512 56777 0274
7512 56777 0276
7512 56777 0312
7512 56777 0313
7512 56777 0318
7512 56777 0331
7512 56777 0332
7512 56777 0336
7512 56777 0343
7512 56777 0362
7512 56777 0377
7512 56777 0384
7512 56777 0388
7512 56777 0398
7512 56777 0416
7512 56777 0432
7512 56777 0438
7512 56777 0446
7512 56777 0459
7512 56777 0570
7512 56777 0571
7512 56777 0584
7512 56777 0592
7512 56777 0596
7512 56777 0602
7512 56777 0604
7512 56777 0606
7512 56777 0616
7512 56777 0619
7512 56777 0624
7512 56777 0636
7512 56777 0640
7512 56777 0645
7512 56777 0646
7512 56777 0653
7512 56777 0668
7512 56777 0671
7512 56777 0674
7512 56777 0681
7512 56777 0682
7512 56777 0683
7512 56777 0684
7512 56777 0685
7512 56777 0686
7512 56777 0687
7512 56777 0688
7512 56777 0689
7512 56777 0690
7512 56777 0693
7512 56777 0702
7512 56777 0704
7512 56777 0707
7512 56777 0708
7512 56777 0718
7512 56777 0720
7512 56777 0721
7512 56777 0723
7512 56777 0724
7512 56777 0725
7512 56777 0726
7512 56777 0728
7512 56777 0732
7512 56777 0741
7512 56777 0744
7512 56777 0746
7512 56777 0748
7512 56777 0751
7512 56777 0753
7512 56777 0755
7512 56777 0756
7512 56777 0764
7512 56777 0765
7512 56777 0766
7512 56777 0772
7512 56777 0784
7512 56777 0785
7512 56777 0788
7512 56777 0789
7512 56777 0790
7512 56777 0794
7512 56777 0796
7512 56777 0799
7512 56777 0800
7512 56777 0803
7512 56777 0805
7512 56777 0824
7512 56777 0836
7512 56777 0838
7512 56777 0839
7512 56777 0841
7512 56777 0850
7512 56777 0852
7512 56777 0855
7512 56777 0858
7512 56777 0859
7512 56777 0868
7512 56777 0870
7512 56777 0872
7512 56777 0878
7512 56777 0879
7512 56777 0883
7512 56777 0884
7512 56777 0888
7512 56777 0906
7512 56777 0910
7512 56777 0916
7512 56777 0923
7512 56777 0927
7512 56777 0928
7512 56777 0931
7512 56777 0932
7512 56777 0935
7512 56777 0961
7512 56777 0962
7512 56777 0964
7512 56777 0977
7512 56777 0978
7512 56777 0998
7513 56780 0010
7513 56780 0020
7513 56780 0092
7513 56780 0103
7513 56780 0139
7513 56780 0146
7513 56780 0152
7513 56780 0184
7513 56780 0209
7513 56780 0210
7513 56780 0214
7513 56780 0220
7513 56780 0226
7513 56780 0227
7513 56780 0240
7513 56780 0288
7513 56780 0320
7513 56780 0474
7513 56780 0501
7513 56780 0504
7513 56780 0517
7513 56780 0519
7513 56780 0524
7513 56780 0542
7513 56780 0552
7513 56780 0558
7513 56780 0562
7513 56780 0566
7513 56780 0567
7513 56780 0570
7513 56780 0588
7513 56780 0592
7513 56780 0600
7513 56780 0626
7513 56780 0660
7513 56780 0740
7513 56780 0786
7513 56780 0794
7513 56780 0860
7513 56780 0928
7513 56780 0976
7515 56781 0016
7515 56781 0018
7515 56781 0042
7515 56781 0048
7515 56781 0103
7515 56781 0118
7515 56781 0130
7515 56781 0136
7515 56781 0137
7515 56781 0139
7515 56781 0142
7515 56781 0148
7515 56781 0174
7515 56781 0179
7515 56781 0234
7515 56781 0242
7515 56781 0332
7515 56781 0502
7515 56781 0504
7515 56781 0513
7515 56781 0608
7515 56781 0634
7515 56781 0678
7515 56781 0680
7515 56781 0702
7515 56781 0742
7515 56781 0793
7515 56781 0822
7515 56781 0837
7515 56781 0850
7515 56781 0862
7515 56781 0916
7515 56781 0924
7515 56781 0927
7515 56781 0929
7515 56781 0942
7515 56781 0994
7515 56781 1000
7516 56782 0002
7516 56782 0005
7516 56782 0006
7516 56782 0028
7516 56782 0034
7516 56782 0036
7516 56782 0070
7516 56782 0078
7516 56782 0092
7516 56782 0093
7516 56782 0095
7516 56782 0112
7516 56782 0146
7516 56782 0147
7516 56782 0158
7516 56782 0196
7516 56782 0212
7516 56782 0224
7516 56782 0228
7516 56782 0249
7516 56782 0268
7516 56782 0271
7516 56782 0296
7516 56782 0307
7516 56782 0331
7516 56782 0342
7516 56782 0343
7516 56782 0359
7516 56782 0366
7516 56782 0396
7516 56782 0397
7516 56782 0399
7516 56782 0400
7516 56782 0406
7516 56782 0434
7516 56782 0456
7516 56782 0478
7516 56782 0487
7516 56782 0530
7516 56782 0606
7516 56782 0634
7516 56782 0638
7516 56782 0641
7516 56782 0644
7516 56782 0646
7516 56782 0650
7516 56782 0654
7516 56782 0657
7516 56782 0680
7516 56782 0682
7516 56782 0691
7516 56782 0710
7516 56782 0746
7516 56782 0812
7516 56782 0826
7516 56782 0846
7516 56782 0901
7516 56782 0965
7516 56782 0970
7516 56782 0973
7516 56782 0979
7517 56772 0022
7517 56772 0035
7517 56772 0078
7517 56772 0103
7517 56772 0107
7517 56772 0120
7517 56772 0127
7517 56772 0141
7517 56772 0169
7517 56772 0180
7517 56772 0193
7517 56772 0226
7517 56772 0252
7517 56772 0262
7517 56772 0303
7517 56772 0321
7517 56772 0326
7517 56772 0342
7517 56772 0348
7517 56772 0360
7517 56772 0399
7517 56772 0428
7517 56772 0440
7517 56772 0444
7517 56772 0476
7517 56772 0490
7517 56772 0496
7517 56772 0523
7517 56772 0538
7517 56772 0614
7517 56772 0646
7517 56772 0651
7517 56772 0652
7517 56772 0658
7517 56772 0710
7517 56772 0712
7517 56772 0716
7517 56772 0744
7517 56772 0778
7517 56772 0858
7517 56772 0880
7517 56772 0883
7517 56772 0884
7517 56772 0900
7517 56772 0942
7517 56772 0988
7517 56772 1000
